Old stable ID, New stable ID, Release, Mapping score
ENSG00000235705.6, ENSG00000235705.6, 98, 0.908916
ENSG00000235705.6, ENSG00000235705.6, 99, 0.908916

Old stable ID, New stable ID, Release, Mapping score
ENSG00000257215.1, ENSG00000257215.2, 76, 0.922286

Old stable ID, New stable ID, Release, Mapping score
ENSG00000258717.1, ENSG00000258717.1, 98, 0.9
ENSG00000258717.1, ENSG00000258717.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000262281.1, <retired>, 76, 0
ENSG00000262281.1, ENSG00000244183.1, 76, 1

Old stable ID, New stable ID, Release, Mapping score
ENSG00000234050.1, ENSG00000234050.1, 92, 0.72
ENSG00000234050.1, ENSG00000234050.1, 98, 0.9
ENSG00000234050.1, ENSG00000234050.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000246350.1, ENSG00000246350.1, 76, 0.9
ENSG00000246350.1, ENSG00000246350.1, 92, 0.72
ENSG00000246350.1, ENSG00000246350.1, 98, 0.9
ENSG00000246350.1, ENSG00000246350.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000253166.1, ENSG00000253166.2, 61, 0.648855

Old stable ID, New stable ID, Release, Mapping score
ENSG00000269626.1, <retired>, 76, 0
ENSG00000269626.1, ENSG00000232828.1, 76, 1

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000266862.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000186223.1, ENSG00000186223.2, 55, 0.979464
ENSG00000186223.2, ENSG00000186223.3, 61, 0.966014
ENSG00000186223.3, ENSG00000186223.4, 62, 0.96578
ENSG00000186223.4, <retired>, 88, 0

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000255669.1, ENSG00000255669.2, 85, 0.70502
ENSG00000255669.2, ENSG00000255669.2, 98, 0.96359
ENSG00000255669.2, ENSG00000255669.2, 99, 0.96359

Old stable ID, New stable ID, Release, Mapping score
ENSG00000252793.1, <retired>, 79, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000256326.1, <retired>, 70, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000260655.1, <retired>, 79, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000246323.1, ENSG00000246323.2, 58, 0.992766
ENSG00000246323.2, ENSG00000246323.2, 92, 0.72
ENSG00000246323.2, ENSG00000246323.2, 98, 0.9
ENSG00000246323.2, ENSG00000246323.2, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000243744.1, ENSG00000243744.2, 58, 0.993539

Old stable ID, New stable ID, Release, Mapping score
ENSG00000249677.1, <retired>, 79, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000221561.1, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000221419.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000265067.1, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000265664.1, ENSG00000265664.1, 92, 0.72
ENSG00000265664.1, ENSG00000265664.1, 98, 0.9
ENSG00000265664.1, ENSG00000265664.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000108516.1, ENSG00000108516.1, 3, 0
ENSG00000108516.1, ENSG00000108516.2, 15, 0
ENSG00000108516.2, ENSG00000108516.3, 21, 0
ENSG00000108516.3, ENSG00000108516.4, 38, 0
ENSG00000108516.4, ENSG00000108516.5, 55, 0.192971

Old stable ID, New stable ID, Release, Mapping score
ENSG00000266085.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000236617.1, ENSG00000236617.2, 62, 0.0843137
ENSG00000236617.2, ENSG00000236617.2, 92, 0.72
ENSG00000236617.2, ENSG00000236617.2, 98, 0.9
ENSG00000236617.2, ENSG00000236617.2, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000221186.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000267711.1, ENSG00000267711.1, 98, 0.9
ENSG00000267711.1, ENSG00000267711.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000229905.1, ENSG00000229905.1, 92, 0.72
ENSG00000229905.1, ENSG00000229905.1, 98, 0.9
ENSG00000229905.1, ENSG00000229905.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000253645.1, ENSG00000253645.1, 92, 0.72
ENSG00000253645.1, ENSG00000253645.1, 98, 0.9
ENSG00000253645.1, ENSG00000253645.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000256518.1, ENSG00000256518.2, 72, 0.989236
ENSG00000256518.2, ENSG00000256518.3, 88, 0.807829

Old stable ID, New stable ID, Release, Mapping score
ENSG00000259415.1, ENSG00000259415.1, 98, 0.9
ENSG00000259415.1, ENSG00000259415.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000232478.1, ENSG00000232478.2, 56, 0.902992
ENSG00000232478.2, ENSG00000232478.3, 62, 0.986705
ENSG00000232478.3, ENSG00000232478.4, 74, 0.956791
ENSG00000232478.4, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000267137.1, ENSG00000267137.1, 92, 0.72
ENSG00000267137.1, ENSG00000267137.1, 98, 0.9
ENSG00000267137.1, ENSG00000267137.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000224090.1, ENSG00000224090.1, 92, 0.72
ENSG00000224090.1, ENSG00000224090.1, 98, 0.9
ENSG00000224090.1, ENSG00000224090.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000236837.1, ENSG00000236837.1, 98, 0.9
ENSG00000236837.1, ENSG00000236837.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000215302.1, ENSG00000215302.2, 55, 0.845361
ENSG00000215302.2, ENSG00000215302.3, 62, 0.410845
ENSG00000215302.3, ENSG00000215302.4, 66, 0.451577
ENSG00000215302.4, ENSG00000215302.5, 76, 1
ENSG00000215302.5, ENSG00000215302.6, 77, 1
ENSG00000215302.6, ENSG00000215302.7, 79, 1
ENSG00000215302.7, ENSG00000215302.8, 81, 1
ENSG00000215302.8, ENSG00000215302.8, 98, 0.982113
ENSG00000215302.8, ENSG00000215302.8, 99, 0.982113

Old stable ID, New stable ID, Release, Mapping score
ENSG00000260201.1, ENSG00000260201.2, 79, 0.860419
ENSG00000260201.2, ENSG00000260201.2, 98, 0.9
ENSG00000260201.2, ENSG00000260201.2, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000264385.1, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000258809.1, <retired>, 90, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000200662.1, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000262747.1, ENSG00000262747.2, 68, 0.810997
ENSG00000262747.2, ENSG00000196704.8, 76, 1
ENSG00000262747.2, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000249865.1, ENSG00000249865.1, 92, 0.72
ENSG00000249865.1, ENSG00000249865.1, 98, 0.9
ENSG00000249865.1, ENSG00000249865.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000265645.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000223052.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000267131.1, ENSG00000267131.1, 92, 0.72
ENSG00000267131.1, ENSG00000267131.1, 98, 0.9
ENSG00000267131.1, ENSG00000267131.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000257672.1, ENSG00000257672.2, 70, 0.994253

Old stable ID, New stable ID, Release, Mapping score
ENSG00000262377.1, ENSG00000262377.2, 69, 0.997123
ENSG00000262377.2, ENSG00000149292.13, 76, 1
ENSG00000262377.2, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000221786.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000252728.1, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000264533.1, <retired>, 76, 0
ENSG00000264533.1, ENSG00000224114.1, 76, 1

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000248491.1, ENSG00000248491.2, 76, 1
ENSG00000248491.2, ENSG00000248491.3, 77, 1
ENSG00000248491.3, ENSG00000248491.4, 79, 1
ENSG00000248491.4, ENSG00000248491.5, 81, 1
ENSG00000248491.5, ENSG00000248491.6, 97, 0.736075
ENSG00000248491.6, ENSG00000248491.6, 98, 0.9
ENSG00000248491.6, ENSG00000248491.6, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000228426.1, ENSG00000228426.1, 98, 0.9
ENSG00000228426.1, ENSG00000228426.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000263105.1, ENSG00000263105.1, 98, 0.9
ENSG00000263105.1, ENSG00000263105.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000267677.1, ENSG00000267677.1, 98, 0.9
ENSG00000267677.1, ENSG00000267677.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000260564.1, ENSG00000260564.1, 98, 0.9
ENSG00000260564.1, ENSG00000260564.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000266790.1, <retired>, 76, 0
ENSG00000266790.1, ENSG00000201789.1, 76, 1

Old stable ID, New stable ID, Release, Mapping score
ENSG00000229923.1, ENSG00000229923.2, 74, 0.998508
ENSG00000229923.2, ENSG00000229923.2, 98, 0.9
ENSG00000229923.2, ENSG00000229923.2, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000262284.1, ENSG00000262284.2, 70, 0.948935
ENSG00000262284.2, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000262320.1, ENSG00000262320.2, 68, 0.986984
ENSG00000262320.2, ENSG00000262320.3, 71, 0.995874
ENSG00000262320.3, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000248639.1, ENSG00000248639.2, 70, 0.8936

Old stable ID, New stable ID, Release, Mapping score
ENSG00000263015.1, ENSG00000263015.1, 92, 0.72
ENSG00000263015.1, ENSG00000263015.1, 98, 0.9
ENSG00000263015.1, ENSG00000263015.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000241596.1, ENSG00000241596.1, 98, 0.9
ENSG00000241596.1, ENSG00000241596.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000216089.1, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000235751.1, ENSG00000235751.2, 56, 0.708642
ENSG00000235751.2, ENSG00000235751.3, 58, 0.708642
ENSG00000235751.3, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000215635.1, ENSG00000215635.2, 62, 0.81176
ENSG00000215635.2, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000255031.1, ENSG00000255031.2, 76, 1
ENSG00000255031.2, ENSG00000255031.3, 77, 1
ENSG00000255031.3, ENSG00000255031.4, 79, 1
ENSG00000255031.4, ENSG00000255031.5, 81, 1
ENSG00000255031.5, ENSG00000255031.5, 92, 0.72
ENSG00000255031.5, ENSG00000255031.5, 98, 0.9
ENSG00000255031.5, ENSG00000255031.5, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000263431.1, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000242029.1, ENSG00000242029.1, 98, 0.9
ENSG00000242029.1, ENSG00000242029.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000262064.1, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000248837.1, ENSG00000248837.2, 76, 1
ENSG00000248837.2, ENSG00000248837.3, 77, 1
ENSG00000248837.3, ENSG00000248837.4, 79, 1
ENSG00000248837.4, ENSG00000248837.5, 81, 1
ENSG00000248837.5, ENSG00000248837.6, 96, 0.698795
ENSG00000248837.6, ENSG00000248837.7, 97, 0.815579
ENSG00000248837.7, ENSG00000248837.7, 98, 0.9
ENSG00000248837.7, ENSG00000248837.7, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000254171.1, ENSG00000254171.1, 98, 0.9
ENSG00000254171.1, ENSG00000254171.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000262652.1, ENSG00000262652.1, 98, 0.9
ENSG00000262652.1, ENSG00000262652.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000261172.1, ENSG00000261172.1, 98, 0.9
ENSG00000261172.1, ENSG00000261172.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000262434.1, ENSG00000262434.1, 92, 0.72
ENSG00000262434.1, ENSG00000262434.1, 98, 0.9
ENSG00000262434.1, ENSG00000262434.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000262729.1, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000239920.1, ENSG00000239920.2, 92, 0.216204
ENSG00000239920.2, ENSG00000239920.2, 98, 0.963812
ENSG00000239920.2, ENSG00000239920.2, 99, 0.963812

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000268818.1, ENSG00000268818.2, 76, 0.717889
ENSG00000268818.2, ENSG00000268818.2, 98, 0.9
ENSG00000268818.2, ENSG00000268818.2, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000234543.1, <retired>, 71, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000269705.1, <retired>, 76, 0
ENSG00000269705.1, ENSG00000227083.1, 76, 1

Old stable ID, New stable ID, Release, Mapping score
ENSG00000259702.1, ENSG00000259702.2, 90, 0.588906
ENSG00000259702.2, ENSG00000259702.3, 94, 0.992155
ENSG00000259702.3, ENSG00000259702.3, 98, 0.9
ENSG00000259702.3, ENSG00000259702.3, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000264507.1, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000268741.1, <retired>, 76, 0
ENSG00000268741.1, ENSG00000261616.1, 76, 1

Old stable ID, New stable ID, Release, Mapping score
ENSG00000108292.1, ENSG00000108292.1, 3, 0
ENSG00000108292.1, ENSG00000108292.2, 15, 0
ENSG00000108292.1, <retired>, 76, 0
ENSG00000108292.2, ENSG00000108292.3, 26, 0
ENSG00000108292.3, ENSG00000108292.4, 27, 0
ENSG00000108292.4, ENSG00000108292.5, 38, 0
ENSG00000108292.5, ENSG00000108292.6, 47, 0.657773
ENSG00000108292.6, ENSG00000108292.7, 50, 0.885171
ENSG00000108292.7, ENSG00000108292.8, 55, 0.957944
ENSG00000108292.8, ENSG00000108292.9, 56, 0.807964
ENSG00000108292.9, ENSG00000108292.10, 58, 0.997549
ENSG00000108292.10, ENSG00000108292.11, 62, 0.98759
ENSG00000108292.11, ENSG00000108292.12, 68, 0.927313
ENSG00000108292.12, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000227245.1, ENSG00000227245.1, 98, 0.9
ENSG00000227245.1, ENSG00000227245.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000269649.1, <retired>, 76, 0
ENSG00000269649.1, ENSG00000221994.7, 76, 1

Old stable ID, New stable ID, Release, Mapping score
ENSG00000255045.1, ENSG00000255045.1, 92, 0.72
ENSG00000255045.1, ENSG00000255045.1, 98, 0.9
ENSG00000255045.1, ENSG00000255045.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000254194.1, ENSG00000254194.2, 76, 1
ENSG00000254194.2, ENSG00000254194.3, 77, 1
ENSG00000254194.3, ENSG00000254194.4, 79, 1
ENSG00000254194.4, ENSG00000254194.5, 81, 1
ENSG00000254194.5, ENSG00000254194.5, 98, 0.9
ENSG00000254194.5, ENSG00000254194.5, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000189393.1, ENSG00000189393.2, 38, 0
ENSG00000189393.2, ENSG00000189393.3, 47, 0.945906
ENSG00000189393.3, ENSG00000189393.4, 61, 0.966667
ENSG00000189393.4, ENSG00000189393.5, 62, 0.966667
ENSG00000189393.5, <retired>, 94, 0

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000237752.1, ENSG00000237752.2, 71, 0.995853

Old stable ID, New stable ID, Release, Mapping score
ENSG00000259817.1, ENSG00000259817.2, 85, 0.998726
ENSG00000259817.2, ENSG00000259817.3, 97, 0.953758
ENSG00000259817.3, ENSG00000259817.3, 98, 0.9
ENSG00000259817.3, ENSG00000259817.3, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000241781.1, ENSG00000241781.2, 68, 0.594371
ENSG00000241781.2, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000225469.1, ENSG00000225469.2, 56, 0.866573
ENSG00000225469.2, ENSG00000225469.3, 62, 0.887135

Old stable ID, New stable ID, Release, Mapping score
ENSG00000267224.1, ENSG00000267224.1, 98, 0.9
ENSG00000267224.1, ENSG00000267224.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000237643.1, ENSG00000237643.2, 97, 0.682504
ENSG00000237643.2, ENSG00000237643.2, 98, 0.9
ENSG00000237643.2, ENSG00000237643.2, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000254641.1, ENSG00000254641.1, 98, 0.9
ENSG00000254641.1, ENSG00000254641.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000262639.1, <retired>, 76, 0
ENSG00000262639.1, ENSG00000212331.1, 76, 1

Old stable ID, New stable ID, Release, Mapping score
ENSG00000238841.1, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000255132.1, ENSG00000255132.1, 98, 0.9
ENSG00000255132.1, ENSG00000255132.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000258776.1, ENSG00000258776.1, 98, 0.9
ENSG00000258776.1, ENSG00000258776.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000256010.1, <retired>, 73, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000263258.1, ENSG00000263258.2, 69, 0.536361
ENSG00000263258.2, ENSG00000263258.3, 74, 0.998389
ENSG00000263258.3, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000265259.1, <retired>, 76, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000179131.1, ENSG00000179131.2, 15, 0
ENSG00000179131.2, ENSG00000179131.3, 18.1, 0
ENSG00000179131.3, ENSG00000179131.4, 38, 0
ENSG00000179131.4, ENSG00000179131.5, 55, 0.81114
ENSG00000179131.5, ENSG00000179131.6, 62, 0.917091
ENSG00000179131.6, ENSG00000179131.7, 71, 0.942164

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000250555.1, ENSG00000250555.2, 71, 0.255085
ENSG00000250555.2, ENSG00000250555.2, 92, 0.72
ENSG00000250555.2, ENSG00000250555.2, 98, 0.9
ENSG00000250555.2, ENSG00000250555.2, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000260148.1, ENSG00000260148.1, 92, 0.72
ENSG00000260148.1, ENSG00000260148.1, 98, 0.9
ENSG00000260148.1, ENSG00000260148.1, 99, 0.9

Old stable ID, New stable ID, Release, Mapping score
ENSG00000265320.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score

Old stable ID, New stable ID, Release, Mapping score
ENSG00000266336.1, <retired>, 85, 0

Old stable ID, New stable ID, Release, Mapping score
ENSG00000253130.1, ENSG00000253130.2, 97, 0.703814
ENSG00000253130.2, ENSG00000253130.2, 98, 0.9
